OID_,Date,Time,Latitude,Longitude,Turtle_ID,Turtle_sex,Altitude,Duration,Temperature,Voltage,DOP,Satellites,EST_Time,NEAR_FID,NEAR_DIST
527,8/25/2022 0:00:00,11:00,41.581917930000003,-71.717258900000004,L3R1,male,15.466666670000000,26.333333329999999,23.833333329999999,0,3.466666667000000,5.000000000000000,8/25/2022 11:00:00,4,27.426224235957950
528,8/25/2022 0:00:00,19:00,41.581951969999999,-71.717306129999997,L3R1,male,0.660000000000000,68.000000000000000,29.333333329999999,0,1.733333333000000,4.333333333000000,8/25/2022 19:00:00,4,30.834783796676344
529,8/26/2022 0:00:00,7:00,41.581980700000003,-71.717325029999998,L3R1,male,5.603333333000000,58.000000000000000,21.833333329999999,0,1.933333333000000,4.000000000000000,8/26/2022 7:00:00,4,31.978350223126970
530,8/26/2022 0:00:00,11:00,41.581877499999997,-71.717103199999997,L3R1,male,20.030000000000001,70.000000000000000,26.500000000000000,0,3.800000000000000,4.000000000000000,8/26/2022 11:00:00,4,15.141782497303124
531,8/27/2022 0:00:00,7:00,41.581850449999997,-71.717000749999997,L3R1,male,21.145000000000000,32.500000000000000,21.250000000000000,0,1.600000000000000,5.000000000000000,8/27/2022 7:00:00,4,7.065098917103402
532,8/27/2022 0:00:00,11:00,41.581512629999999,-71.717564800000005,L3R1,male,29.030000000000001,21.666666670000001,26.000000000000000,0,3.466666667000000,5.000000000000000,8/27/2022 11:00:00,4,58.634729963344085
533,8/27/2022 0:00:00,19:00,41.581787249999998,-71.717696399999994,L3R1,male,23.789999999999999,70.000000000000000,29.250000000000000,0,2.200000000000000,3.500000000000000,8/27/2022 19:00:00,4,65.508991418450151
534,8/28/2022 0:00:00,7:00,41.581676530000003,-71.717651730000000,L3R1,male,3.493333333000000,70.000000000000000,24.666666670000001,0,2.466666667000000,3.666666667000000,8/28/2022 7:00:00,4,63.431049546493426
535,8/28/2022 0:00:00,11:00,41.581660100000001,-71.717703999999998,L3R1,male,9.570000000000000,18.500000000000000,23.750000000000000,0,1.800000000000000,5.000000000000000,8/28/2022 11:00:00,4,67.992916790588950
536,8/28/2022 0:00:00,19:00,41.581558829999999,-71.717516869999997,L3R1,male,28.776666670000001,17.666666670000001,25.166666670000001,0,2.200000000000000,4.666666667000000,8/28/2022 19:00:00,4,53.997305522090429
537,8/29/2022 0:00:00,7:00,41.581515330000002,-71.717574069999998,L3R1,male,11.119999999999999,25.333333329999999,18.333333329999999,0,1.666666667000000,5.000000000000000,8/29/2022 7:00:00,4,59.361851532707576
538,8/29/2022 0:00:00,11:00,41.581356900000003,-71.717504829999996,L3R1,male,37.479999999999997,28.333333329999999,23.166666670000001,0,3.866666667000000,5.000000000000000,8/29/2022 11:00:00,4,48.850060425052064
539,8/29/2022 0:00:00,19:00,41.581672500000003,-71.717691669999994,L3R1,male,25.093333330000000,12.666666670000000,25.666666670000001,0,2.000000000000000,5.000000000000000,8/29/2022 19:00:00,4,66.792349046777730
540,8/30/2022 0:00:00,7:00,41.581826599999999,-71.717847000000006,L3R1,male,-6.750000000000000,70.000000000000000,26.500000000000000,0,3.600000000000000,4.000000000000000,8/30/2022 7:00:00,4,77.387489401415394
541,8/30/2022 0:00:00,11:00,41.581664900000000,-71.717809169999995,L3R1,male,27.056666669999998,20.666666670000001,28.000000000000000,0,2.200000000000000,5.000000000000000,8/30/2022 11:00:00,4,76.619097223217480
542,8/30/2022 0:00:00,19:00,41.581701600000002,-71.717953230000006,L3R1,male,30.996666670000000,45.333333330000002,28.833333329999999,0,2.266666667000000,4.666666667000000,8/30/2022 19:00:00,4,87.995550445986495
543,8/31/2022 0:00:00,19:00,41.581267400000002,-71.717636130000002,L3R1,male,34.616666670000001,54.333333330000002,26.666666670000001,0,2.000000000000000,4.666666667000000,8/31/2022 19:00:00,4,51.072239716843967
544,9/1/2022 0:00:00,7:00,41.581398149999998,-71.717775700000004,L3R1,male,-0.580000000000000,28.000000000000000,16.000000000000000,0,1.900000000000000,4.500000000000000,9/1/2022 7:00:00,4,69.269114075428234
545,9/1/2022 0:00:00,11:00,41.581364999999998,-71.717596850000007,L3R1,male,23.155000000000001,52.000000000000000,22.000000000000000,0,3.200000000000000,4.500000000000000,9/1/2022 11:00:00,4,55.372277788014877
546,9/1/2022 0:00:00,19:00,41.581358530000003,-71.717946800000007,L3R1,male,2.120000000000000,31.000000000000000,25.500000000000000,0,2.000000000000000,5.333333333000000,9/1/2022 19:00:00,4,77.563226327417482
547,9/2/2022 0:00:00,7:00,41.581332470000000,-71.717926270000007,L3R1,male,13.916666670000000,35.333333330000002,15.333333330000000,0,2.333333333000000,4.666666667000000,9/2/2022 7:00:00,4,74.407995561490992
548,9/2/2022 0:00:00,11:00,41.581350200000003,-71.717898399999996,L3R1,male,16.219999999999999,22.000000000000000,16.166666670000001,0,1.800000000000000,5.666666667000000,9/2/2022 11:00:00,4,73.847502143701433
549,9/2/2022 0:00:00,19:00,41.581268670000000,-71.717984999999999,L3R1,male,35.969999999999999,34.000000000000000,21.666666670000001,0,2.000000000000000,5.333333333000000,9/2/2022 19:00:00,4,73.735965125761339
550,9/3/2022 0:00:00,7:00,41.581327299999998,-71.717980870000005,L3R1,male,2.010000000000000,45.666666669999998,16.000000000000000,0,2.333333333000000,4.666666667000000,9/3/2022 7:00:00,4,77.578690462919425
551,9/3/2022 0:00:00,11:00,41.581470070000002,-71.718012200000004,L3R1,male,-25.903333329999999,22.333333329999999,16.833333329999999,0,2.266666667000000,5.000000000000000,9/3/2022 11:00:00,4,89.614119134706428
552,9/3/2022 0:00:00,19:00,41.581143800000000,-71.717702230000000,L3R1,male,6.393333333000000,18.000000000000000,23.666666670000001,0,1.800000000000000,5.000000000000000,9/3/2022 19:00:00,4,46.685114467011779
553,9/4/2022 0:00:00,7:00,41.581108030000003,-71.717756629999997,L3R1,male,1.333333333000000,57.666666669999998,17.666666670000001,0,1.933333333000000,4.333333333000000,9/4/2022 7:00:00,4,47.697777175120940
554,9/4/2022 0:00:00,11:00,41.581197750000001,-71.717769799999999,L3R1,male,-11.660000000000000,23.500000000000000,22.000000000000000,0,1.800000000000000,5.000000000000000,9/4/2022 11:00:00,4,54.839295474790426
555,9/4/2022 0:00:00,19:00,41.581090900000000,-71.717977329999997,L3R1,male,21.556666669999998,23.000000000000000,26.833333329999999,0,1.800000000000000,5.000000000000000,9/4/2022 19:00:00,4,60.778072307830698
556,9/5/2022 0:00:00,11:00,41.581163230000001,-71.718053470000001,L3R1,male,16.020000000000000,44.333333330000002,24.833333329999999,0,2.533333333000000,5.333333333000000,9/5/2022 11:00:00,4,70.775216439875123
557,9/5/2022 0:00:00,19:00,41.581469370000001,-71.717816529999993,L3R1,male,17.370000000000001,42.666666669999998,24.166666670000001,0,2.600000000000000,4.333333333000000,9/5/2022 19:00:00,4,76.903603131353250
558,9/6/2022 0:00:00,11:00,41.581354769999997,-71.717768770000006,L3R1,male,46.786666670000002,17.000000000000000,19.500000000000000,0,3.200000000000000,5.000000000000000,9/6/2022 11:00:00,4,65.779720224465208
559,9/6/2022 0:00:00,19:00,41.581452650000003,-71.717689949999993,L3R1,male,22.730000000000000,66.500000000000000,22.500000000000000,0,3.500000000000000,4.500000000000000,9/6/2022 19:00:00,4,67.540819831614456
560,9/7/2022 0:00:00,7:00,41.581302129999997,-71.717645869999998,L3R1,male,0.133333333000000,70.000000000000000,21.333333329999999,0,3.866666667000000,3.333333333000000,9/7/2022 7:00:00,4,54.137065731349985
561,9/7/2022 0:00:00,11:00,41.581456129999999,-71.717803300000000,L3R1,male,38.609999999999999,34.000000000000000,22.000000000000000,0,3.266666667000000,5.000000000000000,9/7/2022 11:00:00,4,75.119420873200539
562,9/7/2022 0:00:00,19:00,41.581616199999999,-71.717860900000005,L3R1,male,24.100000000000001,70.000000000000000,23.000000000000000,0,3.800000000000000,4.000000000000000,9/7/2022 19:00:00,4,81.607268224329204
563,9/8/2022 0:00:00,7:00,41.581654800000003,-71.717868800000005,L3R1,male,17.760000000000002,70.000000000000000,19.500000000000000,0,1.800000000000000,4.000000000000000,9/8/2022 7:00:00,4,81.697127974431766
564,9/8/2022 0:00:00,11:00,41.581688499999998,-71.718014729999993,L3R1,male,-3.533333333000000,15.666666670000000,27.333333329999999,0,2.066666667000000,5.000000000000000,9/8/2022 11:00:00,4,93.271991839847885
565,9/8/2022 0:00:00,19:00,41.581482469999997,-71.717737630000002,L3R1,male,40.340000000000003,45.000000000000000,25.166666670000001,0,2.933333333000000,4.666666667000000,9/8/2022 19:00:00,4,72.716419319048981
566,9/9/2022 0:00:00,7:00,41.581768050000001,-71.717861650000003,L3R1,male,7.360000000000000,59.500000000000000,16.750000000000000,0,2.100000000000000,4.000000000000000,9/9/2022 7:00:00,4,79.453312297106308
567,9/9/2022 0:00:00,11:00,41.581626470000003,-71.717608229999996,L3R1,male,20.813333329999999,26.333333329999999,21.000000000000000,0,2.666666667000000,5.000000000000000,9/9/2022 11:00:00,4,60.564598431004157
568,9/9/2022 0:00:00,19:00,41.581759599999998,-71.717647200000002,L3R1,male,42.820000000000000,20.333333329999999,24.000000000000000,0,3.133333333000000,5.000000000000000,9/9/2022 19:00:00,4,61.844193274026253
569,9/10/2022 0:00:00,11:00,41.581626970000002,-71.717754130000003,L3R1,male,-2.350000000000000,17.333333329999999,26.333333329999999,0,3.400000000000000,5.000000000000000,9/10/2022 11:00:00,4,72.621534202691862
570,9/10/2022 0:00:00,19:00,41.581756300000002,-71.717681529999993,L3R1,male,34.193333330000002,13.666666670000000,25.500000000000000,0,1.600000000000000,6.000000000000000,9/10/2022 19:00:00,4,64.731008163546576
571,9/11/2022 0:00:00,7:00,41.581638769999998,-71.717712000000006,L3R1,male,17.263333329999998,22.000000000000000,17.333333329999999,0,2.400000000000000,5.000000000000000,9/11/2022 7:00:00,4,68.965620461046768
572,9/11/2022 0:00:00,11:00,41.581795769999999,-71.717803369999999,L3R1,male,16.696666669999999,41.333333330000002,23.500000000000000,0,2.666666667000000,4.666666667000000,9/11/2022 11:00:00,4,74.229670858784488
573,9/11/2022 0:00:00,19:00,41.581590370000001,-71.717850170000006,L3R1,male,-4.800000000000000,29.000000000000000,24.666666670000001,0,3.066666667000000,5.000000000000000,9/11/2022 19:00:00,4,81.096955733664018
574,9/12/2022 0:00:00,7:00,41.581475900000001,-71.717733899999999,L3R1,male,10.025000000000000,60.000000000000000,22.500000000000000,0,2.300000000000000,4.500000000000000,9/12/2022 7:00:00,4,72.014569655055098
575,9/12/2022 0:00:00,11:00,41.581410370000000,-71.717706300000003,L3R1,male,21.243333329999999,22.333333329999999,22.166666670000001,0,3.400000000000000,5.000000000000000,9/12/2022 11:00:00,4,65.634949342719793
576,9/12/2022 0:00:00,19:00,41.581342300000003,-71.717731099999995,L3R1,male,34.280000000000001,70.000000000000000,27.000000000000000,0,3.200000000000000,4.000000000000000,9/12/2022 19:00:00,4,62.468074262066921
577,9/13/2022 0:00:00,11:00,41.581088870000002,-71.717451069999996,L3R1,male,38.386666669999997,24.333333329999999,23.000000000000000,0,2.800000000000000,5.000000000000000,9/13/2022 11:00:00,4,26.582428181852585
578,9/14/2022 0:00:00,11:00,41.581177150000002,-71.717985299999995,L3R1,male,14.275000000000000,62.000000000000000,23.000000000000000,0,3.300000000000000,4.500000000000000,9/14/2022 11:00:00,4,67.339884807504333
579,9/14/2022 0:00:00,19:00,41.581035730000004,-71.718085930000001,L3R1,male,72.656666670000007,27.000000000000000,24.500000000000000,0,2.400000000000000,5.000000000000000,9/14/2022 19:00:00,4,63.937932252090867
580,9/15/2022 0:00:00,7:00,41.581400600000002,-71.718236800000000,L3R1,male,-15.210000000000001,18.000000000000000,17.000000000000000,0,2.400000000000000,5.000000000000000,9/15/2022 7:00:00,4,99.277699762703875
581,9/15/2022 0:00:00,11:00,41.581133370000003,-71.718287599999996,L3R1,male,1.170000000000000,14.000000000000000,17.500000000000000,0,1.800000000000000,6.000000000000000,9/15/2022 11:00:00,4,83.832243929757325
582,9/15/2022 0:00:00,19:00,41.581109200000000,-71.718040250000001,L3R1,male,6.955000000000000,70.000000000000000,22.500000000000000,0,2.400000000000000,4.000000000000000,9/15/2022 19:00:00,4,66.132376971393896
583,9/16/2022 0:00:00,7:00,41.581050300000001,-71.718110499999995,L3R1,male,-0.730000000000000,63.500000000000000,12.000000000000000,0,2.200000000000000,4.500000000000000,9/16/2022 7:00:00,4,66.549266620416404
584,9/16/2022 0:00:00,11:00,41.581057000000001,-71.718147869999996,L3R1,male,21.783333330000001,20.666666670000001,14.666666670000000,0,1.800000000000000,6.000000000000000,9/16/2022 11:00:00,4,69.437087090901343
585,9/16/2022 0:00:00,19:00,41.581114599999999,-71.718349700000005,L3R1,male,-9.539999999999999,70.000000000000000,22.000000000000000,0,2.400000000000000,4.000000000000000,9/16/2022 19:00:00,4,86.534924362187894
586,9/17/2022 0:00:00,7:00,41.581123630000000,-71.718142029999996,L3R1,male,7.920000000000000,21.666666670000001,10.333333330000000,0,2.000000000000000,5.000000000000000,9/17/2022 7:00:00,4,73.729923049079133
587,9/17/2022 0:00:00,11:00,41.581028830000001,-71.718195969999996,L3R1,male,16.773333330000000,19.666666670000001,15.166666670000000,0,1.800000000000000,5.000000000000000,9/17/2022 11:00:00,4,70.574842222682008
588,9/17/2022 0:00:00,19:00,41.581079529999997,-71.718111600000000,L3R1,male,8.920000000000000,27.666666670000001,18.000000000000000,0,2.200000000000000,4.666666667000000,9/17/2022 19:00:00,4,68.669375447753652
589,9/18/2022 0:00:00,7:00,41.581097970000002,-71.718124369999998,L3R1,male,5.100000000000000,17.000000000000000,11.500000000000000,0,2.333333333000000,5.000000000000000,9/18/2022 7:00:00,4,70.788355606362870
590,9/18/2022 0:00:00,11:00,41.581055970000001,-71.718110969999998,L3R1,male,31.956666670000001,10.666666670000000,18.500000000000000,0,1.800000000000000,5.000000000000000,9/18/2022 11:00:00,4,66.977102768676218
591,9/19/2022 0:00:00,11:00,41.581040600000001,-71.717691470000005,L3R1,male,23.840000000000000,27.666666670000001,21.833333329999999,0,1.800000000000000,5.000000000000000,9/19/2022 11:00:00,4,38.754562085722704
592,4/15/2022 0:00:00,13:00,41.578265430000002,-71.720406870000005,L3R3,female,-0.936666667000000,45.333333330000002,31.166666670000001,0,2.333333333000000,4.333333333000000,4/15/2022 13:00:00,2,5.955544681216998
593,4/22/2022 0:00:00,13:00,41.578268299999998,-71.720096400000003,L3R3,female,32.363333330000003,17.666666670000001,25.833333329999999,0,1.400000000000000,5.000000000000000,4/22/2022 13:00:00,2,18.961421441801562
594,4/23/2022 0:00:00,13:00,41.578309730000001,-71.720376169999994,L3R3,female,18.636666670000000,20.333333329999999,30.333333329999999,0,2.000000000000000,5.000000000000000,4/23/2022 13:00:00,2,2.099604487018575
595,4/30/2022 0:00:00,13:00,41.578393030000001,-71.720204170000002,L3R3,female,31.306666669999998,16.000000000000000,15.333333330000000,0,2.266666667000000,4.666666667000000,4/30/2022 13:00:00,2,14.288536750328966
596,4/30/2022 0:00:00,19:00,41.578304799999998,-71.719718999999998,L3R3,female,13.730000000000000,63.000000000000000,18.000000000000000,0,2.000000000000000,6.000000000000000,4/30/2022 19:00:00,4,43.881676610928416
597,5/1/2022 0:00:00,7:00,41.578444830000002,-71.719782300000006,L3R3,female,23.320000000000000,32.333333330000002,2.000000000000000,0,2.200000000000000,4.666666667000000,5/1/2022 7:00:00,2,49.660778785094990
598,5/1/2022 0:00:00,13:00,41.578382030000000,-71.719768200000004,L3R3,female,25.153333329999999,41.666666669999998,35.166666669999998,0,2.466666667000000,5.000000000000000,5/1/2022 13:00:00,2,48.802162057615611
599,5/1/2022 0:00:00,19:00,41.578353000000000,-71.719817800000001,L3R3,female,9.205000000000000,52.000000000000000,21.000000000000000,0,2.200000000000000,5.000000000000000,5/1/2022 19:00:00,2,43.917935928313909
600,5/2/2022 0:00:00,7:00,41.578505929999999,-71.719879329999998,L3R3,female,40.783333329999998,20.000000000000000,4.333333333000000,0,3.133333333000000,4.666666667000000,5/2/2022 7:00:00,2,43.834275267349106
601,5/2/2022 0:00:00,13:00,41.578463470000003,-71.719926029999996,L3R3,female,39.573333329999997,17.000000000000000,10.833333330000000,0,1.800000000000000,5.000000000000000,5/2/2022 13:00:00,2,38.757154509272070
602,5/2/2022 0:00:00,19:00,41.578662000000001,-71.719962400000000,L3R3,female,20.250000000000000,53.000000000000000,13.000000000000000,0,3.600000000000000,5.000000000000000,5/2/2022 19:00:00,2,41.521288202206144
603,5/3/2022 0:00:00,7:00,41.578335799999998,-71.719878550000004,L3R3,female,4.575000000000000,70.000000000000000,10.750000000000000,0,2.800000000000000,4.000000000000000,5/3/2022 7:00:00,2,38.516136296870229
604,5/3/2022 0:00:00,13:00,41.578399370000000,-71.719932700000001,L3R3,female,18.460000000000001,25.000000000000000,14.166666670000000,0,2.333333333000000,5.333333333000000,5/3/2022 13:00:00,2,36.196590166634557
605,5/3/2022 0:00:00,19:00,41.578536300000003,-71.719946800000002,L3R3,female,23.920000000000002,34.000000000000000,12.500000000000000,0,3.600000000000000,5.000000000000000,5/3/2022 19:00:00,2,39.399603244791621
606,5/4/2022 0:00:00,7:00,41.578414000000002,-71.719935199999995,L3R3,female,22.156666670000000,30.333333329999999,10.000000000000000,0,1.866666667000000,5.333333333000000,5/4/2022 7:00:00,2,36.459374332164025
607,5/4/2022 0:00:00,13:00,41.578405029999999,-71.719933729999994,L3R3,female,29.306666669999998,14.333333330000000,12.833333330000000,0,1.600000000000000,6.000000000000000,5/4/2022 13:00:00,2,36.293294596664751
608,5/4/2022 0:00:00,19:00,41.578571400000001,-71.720001949999997,L3R3,female,22.539999999999999,29.500000000000000,14.500000000000000,0,4.000000000000000,5.000000000000000,5/4/2022 19:00:00,2,36.099742655196799
609,5/5/2022 0:00:00,7:00,41.578551900000001,-71.719851030000001,L3R3,female,14.436666669999999,25.666666670000001,7.500000000000000,0,3.200000000000000,4.666666667000000,5/5/2022 7:00:00,2,47.551059999171741
610,5/5/2022 0:00:00,19:00,41.578547929999999,-71.719694200000006,L3R3,female,17.946666669999999,24.000000000000000,20.333333329999999,0,2.200000000000000,5.000000000000000,5/5/2022 19:00:00,2,59.966114487963800
611,5/6/2022 0:00:00,7:00,41.578608199999998,-71.719691499999996,L3R3,female,31.496666670000000,13.333333330000000,6.333333333000000,0,2.333333333000000,5.000000000000000,5/6/2022 7:00:00,2,62.088081503060224
612,5/6/2022 0:00:00,19:00,41.578603000000001,-71.719788969999996,L3R3,female,24.106666669999999,19.000000000000000,13.833333330000000,0,1.800000000000000,4.666666667000000,5/6/2022 19:00:00,2,54.129608604817200
613,5/7/2022 0:00:00,7:00,41.578594670000001,-71.719599200000005,L3R3,female,31.683333330000000,38.000000000000000,10.500000000000000,0,2.533333333000000,4.666666667000000,5/7/2022 7:00:00,2,69.040712680996236
614,5/9/2022 0:00:00,13:00,41.577987299999997,-71.720454050000001,L3R3,female,6.765000000000000,33.500000000000000,25.000000000000000,0,2.800000000000000,5.000000000000000,5/9/2022 13:00:00,2,18.524384968350436
615,5/10/2022 0:00:00,13:00,41.577388900000003,-71.720091699999998,L3R3,female,36.469999999999999,64.000000000000000,31.500000000000000,0,2.200000000000000,5.000000000000000,5/10/2022 13:00:00,2,8.474348212412067
616,5/11/2022 0:00:00,13:00,41.577857600000002,-71.720416400000005,L3R3,female,34.549999999999997,39.333333330000002,36.333333330000002,0,2.333333333000000,4.666666667000000,5/11/2022 13:00:00,2,19.615683453291229
617,5/11/2022 0:00:00,19:00,41.577948399999997,-71.720365700000002,L3R3,female,-3.436666667000000,19.666666670000001,22.833333329999999,0,2.533333333000000,5.000000000000000,5/11/2022 19:00:00,2,12.689841440753419
618,5/12/2022 0:00:00,7:00,41.577851369999998,-71.720492699999994,L3R3,female,14.233333330000001,30.666666670000001,15.166666670000000,0,1.400000000000000,5.000000000000000,5/12/2022 7:00:00,2,25.913984035406084
619,5/12/2022 0:00:00,13:00,41.577860299999998,-71.721162500000005,L3R3,female,18.140000000000001,62.000000000000000,37.000000000000000,0,2.200000000000000,5.000000000000000,5/12/2022 13:00:00,2,79.191177120179802
620,5/12/2022 0:00:00,19:00,41.577808599999997,-71.721141500000002,L3R3,female,-4.016666667000000,18.000000000000000,27.333333329999999,0,2.200000000000000,5.000000000000000,5/12/2022 19:00:00,2,79.147149019496467
621,5/13/2022 0:00:00,7:00,41.577737669999998,-71.721141799999998,L3R3,female,27.466666669999999,16.333333329999999,16.166666670000001,0,1.466666667000000,5.000000000000000,5/13/2022 7:00:00,2,81.414420787482172
622,5/13/2022 0:00:00,13:00,41.577786699999997,-71.721147400000007,L3R3,female,10.029999999999999,22.500000000000000,36.500000000000000,0,1.800000000000000,5.000000000000000,5/13/2022 13:00:00,2,80.311567977140712
623,5/13/2022 0:00:00,19:00,41.577787000000001,-71.721150949999995,L3R3,female,19.785000000000000,70.000000000000000,28.250000000000000,0,2.700000000000000,4.000000000000000,5/13/2022 19:00:00,2,80.585910833716184
624,5/14/2022 0:00:00,7:00,41.577761199999998,-71.721140800000001,L3R3,female,19.500000000000000,11.333333330000000,17.166666670000001,0,2.666666667000000,4.666666667000000,5/14/2022 7:00:00,2,80.590267099070175
625,5/14/2022 0:00:00,13:00,41.577753770000001,-71.721076370000006,L3R3,female,16.913333330000000,23.666666670000001,30.333333329999999,0,1.600000000000000,6.000000000000000,5/14/2022 13:00:00,2,75.673160168518223
626,5/14/2022 0:00:00,19:00,41.577925829999998,-71.720281099999994,L3R3,female,-8.646666667000000,28.000000000000000,24.166666670000001,0,2.200000000000000,5.000000000000000,5/14/2022 19:00:00,2,6.638724237449838
627,5/15/2022 0:00:00,7:00,41.578225900000000,-71.720225830000004,L3R3,female,6.530000000000000,42.333333330000002,18.500000000000000,0,1.800000000000000,4.666666667000000,5/15/2022 7:00:00,2,7.270799950813593
628,5/15/2022 0:00:00,13:00,41.578457469999996,-71.721352429999996,L3R3,female,13.196666670000001,17.666666670000001,34.333333330000002,0,1.400000000000000,6.666666667000000,5/15/2022 13:00:00,2,76.629070917098744
629,5/15/2022 0:00:00,19:00,41.578511069999998,-71.721252969999995,L3R3,female,1.966666667000000,11.666666670000000,24.000000000000000,0,2.800000000000000,5.666666667000000,5/15/2022 19:00:00,2,67.376414201173972
630,5/16/2022 0:00:00,7:00,41.578408869999997,-71.721326770000005,L3R3,female,25.309999999999999,18.333333329999999,18.333333329999999,0,2.333333333000000,4.666666667000000,5/16/2022 7:00:00,2,75.521450295913112
631,5/16/2022 0:00:00,13:00,41.578453170000003,-71.721677029999995,L3R3,female,24.286666669999999,19.333333329999999,32.500000000000000,0,2.200000000000000,4.666666667000000,5/16/2022 13:00:00,2,103.328756558876933
632,5/16/2022 0:00:00,19:00,41.578501570000000,-71.721456000000003,L3R3,female,21.243333329999999,11.333333330000000,23.166666670000001,0,2.266666667000000,5.666666667000000,5/16/2022 19:00:00,2,84.216116360842648
633,5/17/2022 0:00:00,7:00,41.578496100000002,-71.721457330000007,L3R3,female,16.896666669999998,15.666666670000000,11.166666670000000,0,1.200000000000000,6.000000000000000,5/17/2022 7:00:00,2,84.437228646428821
634,5/17/2022 0:00:00,13:00,41.578607730000002,-71.721515429999997,L3R3,female,29.039999999999999,15.666666670000000,32.166666669999998,0,2.333333333000000,5.333333333000000,5/17/2022 13:00:00,2,86.912418897558894
635,5/17/2022 0:00:00,19:00,41.578518969999998,-71.721385670000004,L3R3,female,3.490000000000000,15.666666670000000,21.000000000000000,0,2.133333333000000,6.000000000000000,5/17/2022 19:00:00,2,78.093631107393321
636,5/18/2022 0:00:00,7:00,41.578472669999996,-71.721433230000002,L3R3,female,17.823333330000001,15.666666670000000,7.166666667000000,0,1.200000000000000,6.000000000000000,5/18/2022 7:00:00,2,82.941714048925903
637,5/18/2022 0:00:00,13:00,41.578508429999999,-71.721343700000006,L3R3,female,13.850000000000000,18.666666670000001,32.833333330000002,0,1.266666667000000,6.666666667000000,5/18/2022 13:00:00,2,74.868809162708203
638,5/20/2022 0:00:00,13:00,41.578240829999999,-71.720369329999997,L3R3,female,32.280000000000001,68.000000000000000,32.000000000000000,0,2.466666667000000,4.333333333000000,5/20/2022 13:00:00,2,3.731740016640407
639,5/20/2022 0:00:00,19:00,41.578307500000001,-71.721494000000007,L3R3,female,49.053333330000001,11.666666670000000,22.000000000000000,0,1.866666667000000,5.666666667000000,5/20/2022 19:00:00,2,91.585074809806827
640,5/21/2022 0:00:00,7:00,41.578323930000003,-71.721280329999999,L3R3,female,1.286666667000000,12.333333330000000,16.833333329999999,0,1.866666667000000,5.000000000000000,5/21/2022 7:00:00,2,73.950070817685528
641,5/21/2022 0:00:00,13:00,41.578185869999999,-71.721495669999996,L3R3,female,20.579999999999998,17.333333329999999,35.833333330000002,0,1.200000000000000,6.666666667000000,5/21/2022 13:00:00,2,95.535750808783945
642,5/21/2022 0:00:00,19:00,41.578064900000001,-71.721434830000007,L3R3,female,15.130000000000001,16.333333329999999,29.000000000000000,0,1.200000000000000,7.000000000000000,5/21/2022 19:00:00,2,94.496789924062938
643,5/22/2022 0:00:00,7:00,41.577996030000001,-71.721407130000003,L3R3,female,4.666666667000000,11.333333330000000,14.833333330000000,0,1.600000000000000,6.000000000000000,5/22/2022 7:00:00,2,94.459916841609086
644,5/22/2022 0:00:00,13:00,41.578100370000001,-71.721553770000000,L3R3,female,14.710000000000001,25.000000000000000,36.666666669999998,0,2.333333333000000,5.000000000000000,5/22/2022 13:00:00,2,102.885778717666341
645,5/22/2022 0:00:00,19:00,41.577895099999999,-71.721588900000000,L3R3,female,57.486666669999998,18.666666670000001,27.500000000000000,0,2.066666667000000,5.333333333000000,5/22/2022 19:00:00,2,112.187125392131307
646,5/23/2022 0:00:00,7:00,41.578016230000003,-71.721475429999998,L3R3,female,4.143333333000000,11.000000000000000,16.500000000000000,0,1.733333333000000,5.333333333000000,5/23/2022 7:00:00,2,99.282549098659274
647,5/23/2022 0:00:00,13:00,41.577985030000001,-71.721495399999995,L3R3,female,12.066666670000000,19.000000000000000,29.833333329999999,0,1.600000000000000,5.000000000000000,5/23/2022 13:00:00,2,101.866233708834173
648,5/23/2022 0:00:00,19:00,41.577967569999998,-71.721500329999998,L3R3,female,16.263333329999998,19.333333329999999,21.500000000000000,0,1.600000000000000,6.000000000000000,5/23/2022 19:00:00,2,102.812698327335042
649,5/24/2022 0:00:00,7:00,41.578021970000002,-71.721456130000007,L3R3,female,19.500000000000000,11.666666670000000,13.000000000000000,0,1.533333333000000,5.666666667000000,5/24/2022 7:00:00,2,97.557756464444083
650,5/25/2022 0:00:00,7:00,41.578054770000001,-71.721513369999997,L3R3,female,9.363333333000000,12.666666670000000,6.000000000000000,0,1.800000000000000,5.000000000000000,5/25/2022 7:00:00,2,101.097429112802303
651,5/25/2022 0:00:00,11:00,41.577990600000000,-71.721583469999999,L3R3,female,30.963333330000001,11.333333330000000,44.666666669999998,0,1.800000000000000,5.333333333000000,5/25/2022 11:00:00,2,108.732417963716287
652,5/26/2022 0:00:00,11:00,41.578795769999999,-71.720329129999996,L3R3,female,25.090000000000000,39.333333330000002,32.000000000000000,0,1.733333333000000,5.000000000000000,5/26/2022 11:00:00,2,14.197448376729330
653,5/26/2022 0:00:00,19:00,41.578528200000001,-71.720962770000000,L3R3,female,34.986666669999998,26.000000000000000,22.333333329999999,0,1.400000000000000,5.000000000000000,5/26/2022 19:00:00,2,43.233940722553349
654,5/27/2022 0:00:00,7:00,41.578451569999999,-71.720906170000006,L3R3,female,15.440000000000000,38.333333330000002,18.833333329999999,0,2.000000000000000,4.666666667000000,5/27/2022 7:00:00,2,40.166478882430553
