Date,Time,Latitude,Longitude,Turtle_ID,Turtle_sex,Altitude,Duration,Temperature,Voltage,DOP,Satellites,EST_Time
6/1/2022,19:00,41.57839097,-71.72125073,L3R9,female,30.56666667,12.33333333,20.5,0,1.533333333,5.666666667,6/1/22 19:00
6/2/2022,7:00,41.57832187,-71.72125877,L3R9,female,6.573333333,15.66666667,17,0,1.733333333,5.666666667,6/2/22 7:00
6/2/2022,11:00,41.57834923,-71.7212587,L3R9,female,10.68,19.66666667,31.66666667,0,1.2,7,6/2/22 11:00
6/2/2022,19:00,41.5783694,-71.7210616,L3R9,female,8.66,70,26.5,0,2.8,4,6/2/22 19:00
6/3/2022,11:00,41.5783466,-71.72073355,L3R9,female,10.755,70,20.75,0,3.4,3.5,6/3/22 11:00
6/3/2022,19:00,41.578432,-71.72103035,L3R9,female,-25.555,25,28.5,0,1.8,6,6/3/22 19:00
6/4/2022,7:00,41.57837317,-71.72120053,L3R9,female,14.71333333,16.33333333,17.66666667,0,1.2,5,6/4/22 7:00
6/4/2022,11:00,41.57833817,-71.72125467,L3R9,female,19.59666667,18,35.5,0,1.733333333,6.333333333,6/4/22 11:00
6/4/2022,19:00,41.57838457,-71.72126317,L3R9,female,38.4,43.33333333,31.16666667,0,1.933333333,5.333333333,6/4/22 19:00
6/5/2022,7:00,41.57837297,-71.72120307,L3R9,female,12.72,15,9.833333333,0,1.2,6,6/5/22 7:00
6/5/2022,11:00,41.57833537,-71.7212417,L3R9,female,32,11.66666667,22.16666667,0,2,5.333333333,6/5/22 11:00
6/6/2022,11:00,41.57831707,-71.72042427,L3R9,female,15.71,22.33333333,31.5,0,1.4,6.333333333,6/6/22 11:00
6/7/2022,19:00,41.5784366,-71.72089297,L3R9,female,37.91333333,16.33333333,24,0,1.533333333,5.666666667,6/7/22 19:00
6/8/2022,7:00,41.5783472,-71.72147703,L3R9,female,24.49333333,11.33333333,18.83333333,0,2.333333333,5.333333333,6/8/22 7:00
6/8/2022,11:00,41.5783455,-71.72134897,L3R9,female,40.78,11,32,0,1.933333333,6.333333333,6/8/22 11:00
6/8/2022,19:00,41.578377,-71.7212108,L3R9,female,7.203333333,20.33333333,29.33333333,0,1.6,6.333333333,6/8/22 19:00
6/9/2022,7:00,41.5784685,-71.7212835,L3R9,female,16.59,53,22.75,0,1.8,5.5,6/9/22 7:00
6/9/2022,11:00,41.5789472,-71.721269,L3R9,female,9.15,16,24.16666667,0,3.266666667,4.666666667,6/9/22 11:00
6/9/2022,19:00,41.5789448,-71.72125257,L3R9,female,10.45666667,14,31.16666667,0,1.8,6,6/9/22 19:00
6/10/2022,7:00,41.57882025,-71.721346,L3R9,female,53.17,25.5,15.5,0,1.6,5,6/10/22 7:00
6/10/2022,11:00,41.57905413,-71.72145973,L3R9,female,24.39333333,15.33333333,34.83333333,0,1.6,5.666666667,6/10/22 11:00
6/10/2022,19:00,41.57902523,-71.72139417,L3R9,female,16.45666667,19.66666667,27.16666667,0,1.8,5,6/10/22 19:00
6/11/2022,7:00,41.57908283,-71.72140577,L3R9,female,13.26,21,17.33333333,0,1.666666667,5.333333333,6/11/22 7:00
6/11/2022,11:00,41.57899307,-71.7213519,L3R9,female,34.55,15.66666667,31.83333333,0,1.6,6,6/11/22 11:00
6/11/2022,19:00,41.5789787,-71.72140753,L3R9,female,34.84333333,15.33333333,25.16666667,0,1.6,5.666666667,6/11/22 19:00
6/12/2022,7:00,41.57903953,-71.7213589,L3R9,female,11.65,19.33333333,15.83333333,0,1.8,5,6/12/22 7:00
6/12/2022,11:00,41.57897937,-71.7213939,L3R9,female,23.20666667,10.33333333,26.66666667,0,1.6,5.666666667,6/12/22 11:00
6/13/2022,11:00,41.5788593,-71.7213887,L3R9,female,18.14,11,29,0,2.8,5,6/13/22 11:00
6/14/2022,11:00,41.57781137,-71.7211561,L3R9,female,18.24666667,15.33333333,26.66666667,0,1.6,5,6/14/22 11:00
6/14/2022,19:00,41.57787793,-71.7211675,L3R9,female,22.97,11.66666667,31.16666667,0,1.6,5.666666667,6/14/22 19:00
6/15/2022,7:00,41.5778652,-71.72113997,L3R9,female,11,36.33333333,15.33333333,0,1.933333333,5.333333333,6/15/22 7:00
6/15/2022,11:00,41.5779776,-71.7214105,L3R9,female,21.03333333,22,33.16666667,0,1.8,5,6/15/22 11:00
6/15/2022,19:00,41.57808743,-71.7214843,L3R9,female,11.30333333,19.33333333,24,0,1.2,7,6/15/22 19:00
6/16/2022,7:00,41.57813407,-71.72148707,L3R9,female,5.47,40,15.66666667,0,1.733333333,4.666666667,6/16/22 7:00
6/16/2022,11:00,41.5782531,-71.7215444,L3R9,female,-0.393333333,19,25.33333333,0,1.866666667,5,6/16/22 11:00
6/17/2022,11:00,41.5775311,-71.7200701,L3R9,female,0.59,70,25,0,2.8,4,6/17/22 11:00
6/17/2022,19:00,41.57764917,-71.72012713,L3R9,female,5.896666667,14.33333333,22.66666667,0,2.533333333,5,6/17/22 19:00
6/18/2022,11:00,41.57758493,-71.72006537,L3R9,female,44.08,23.66666667,33.5,0,3.066666667,4.666666667,6/18/22 11:00
6/19/2022,11:00,41.5774514,-71.7203695,L3R9,female,0.01,70,24.5,0,3.2,3,6/19/22 11:00
6/20/2022,11:00,41.5775542,-71.7200899,L3R9,female,22.31,47,30.5,0,1.933333333,4.666666667,6/20/22 11:00
6/20/2022,19:00,41.5775638,-71.7201762,L3R9,female,5.53,57,28.5,0,4,5,6/20/22 19:00
6/21/2022,11:00,41.57750513,-71.7201545,L3R9,female,10.87666667,65.33333333,30.33333333,0,2.666666667,4,6/21/22 11:00
6/23/2022,11:00,41.57757767,-71.72006633,L3R9,female,5.31,66.66666667,24.16666667,0,2.333333333,4.333333333,6/23/22 11:00
6/24/2022,11:00,41.57756393,-71.72004967,L3R9,female,12.55,12,20.83333333,0,1.6,5,6/24/22 11:00
7/27/2022,7:00,41.5764846,-71.72259305,L3R9,female,-3.26,70,19.5,0,2.2,3.5,7/27/22 7:00
7/27/2022,11:00,41.57634913,-71.72264223,L3R9,female,39.07,12,33.33333333,0,1.533333333,6,7/27/22 11:00
7/27/2022,19:00,41.5763289,-71.72268017,L3R9,female,37.08333333,11.66666667,29.5,0,2.533333333,6,7/27/22 19:00
7/28/2022,7:00,41.5763686,-71.72268085,L3R9,female,38.39,22.5,20.75,0,2.1,5.5,7/28/22 7:00
7/28/2022,11:00,41.577149,-71.72327257,L3R9,female,30.84666667,16,30.5,0,1.666666667,5.666666667,7/28/22 11:00
7/28/2022,19:00,41.57701677,-71.72464203,L3R9,female,43.88666667,24.33333333,30.5,0,2.133333333,5,7/28/22 19:00
7/29/2022,7:00,41.57686467,-71.72463447,L3R9,female,27.76666667,17,25.33333333,0,2,5,7/29/22 7:00
7/29/2022,11:00,41.5766831,-71.72453247,L3R9,female,46.48333333,26,33.5,0,3.133333333,5,7/29/22 11:00
7/29/2022,19:00,41.57674133,-71.72437143,L3R9,female,20.61,23.66666667,31,0,2,5,7/29/22 19:00
7/30/2022,7:00,41.57665343,-71.72439897,L3R9,female,24.07666667,26.66666667,26.16666667,0,2.333333333,4.666666667,7/30/22 7:00
7/30/2022,11:00,41.5768139,-71.72343893,L3R9,female,17.04666667,15.33333333,32.33333333,0,1.733333333,6.333333333,7/30/22 11:00
7/30/2022,19:00,41.576406,-71.72326877,L3R9,female,60.07666667,11.66666667,29,0,2.4,5,7/30/22 19:00
7/31/2022,7:00,41.57647823,-71.72331763,L3R9,female,33.95666667,12,15.5,0,1.4,7.333333333,7/31/22 7:00
7/31/2022,11:00,41.57694563,-71.72365383,L3R9,female,28.68,19.33333333,32.83333333,0,1.2,6.333333333,7/31/22 11:00
7/31/2022,19:00,41.5770773,-71.723312,L3R9,female,37.815,22.5,32,0,2.8,5,7/31/22 19:00
8/1/2022,7:00,41.5770692,-71.7232762,L3R9,female,31.3,70,25,0,2,4,8/1/22 7:00
8/1/2022,11:00,41.57706053,-71.72306773,L3R9,female,26.85666667,41.66666667,30.16666667,0,2,5,8/1/22 11:00
8/1/2022,19:00,41.57697157,-71.72300407,L3R9,female,34.98,23.33333333,24.83333333,0,2.333333333,5,8/1/22 19:00
8/2/2022,7:00,41.5770079,-71.7230619,L3R9,female,25.405,67.5,26.5,0,2.1,4.5,8/2/22 7:00
8/2/2022,11:00,41.57694255,-71.7230667,L3R9,female,54.685,56.5,33.75,0,2.7,5,8/2/22 11:00
8/2/2022,19:00,41.5770632,-71.72298523,L3R9,female,39.07333333,11.66666667,30.83333333,0,3.133333333,5,8/2/22 19:00
8/3/2022,11:00,41.57638307,-71.7226384,L3R9,female,45.36666667,23.33333333,36.33333333,0,1.866666667,5.666666667,8/3/22 11:00
8/3/2022,19:00,41.5761192,-71.72260553,L3R9,female,19.64,21,30.16666667,0,1.933333333,5,8/3/22 19:00
8/4/2022,7:00,41.5760604,-71.7226962,L3R9,female,25.99333333,17.66666667,20.16666667,0,1.8,5,8/4/22 7:00
8/4/2022,11:00,41.5764168,-71.72365137,L3R9,female,24.06333333,23.66666667,35,0,1.6,5,8/4/22 11:00
8/4/2022,19:00,41.57742773,-71.72411503,L3R9,female,30.10333333,13.66666667,30.33333333,0,1.8,6,8/4/22 19:00
8/5/2022,7:00,41.57736287,-71.7239683,L3R9,female,28.17666667,25.33333333,25.33333333,0,2.8,5,8/5/22 7:00
8/5/2022,11:00,41.57645697,-71.7226281,L3R9,female,57.71666667,32.33333333,36.16666667,0,2.8,5,8/5/22 11:00
8/5/2022,19:00,41.5763833,-71.72254387,L3R9,female,34.79333333,19,33.66666667,0,1.733333333,4.666666667,8/5/22 19:00
8/6/2022,7:00,41.57627307,-71.72257977,L3R9,female,53.11333333,22,25.16666667,0,2.333333333,5,8/6/22 7:00
8/6/2022,11:00,41.5771592,-71.7227466,L3R9,female,37.60666667,13,33.5,0,1.6,6.333333333,8/6/22 11:00
8/9/2022,7:00,41.57773253,-71.7189201,L3R9,female,13.04333333,43,26.33333333,0,2.733333333,4.333333333,8/9/22 7:00
8/11/2022,11:00,41.5782519,-71.71837943,L3R9,female,-1.753333333,70,28.16666667,0,2.666666667,3.666666667,8/11/22 11:00
8/12/2022,19:00,41.5782229,-71.71821683,L3R9,female,30.00666667,21.66666667,25.83333333,0,1.2,6,8/12/22 19:00
8/13/2022,7:00,41.578257,-71.71826897,L3R9,female,19.71,58,20,0,2.666666667,4.333333333,8/13/22 7:00
8/13/2022,11:00,41.57827853,-71.7183212,L3R9,female,3.956666667,38.66666667,24,0,2.066666667,4.666666667,8/13/22 11:00
8/13/2022,19:00,41.5782241,-71.7183574,L3R9,female,19.31,35,26,0,2.2,5,8/13/22 19:00
8/14/2022,7:00,41.57829927,-71.71829303,L3R9,female,23.46,68.66666667,15.5,0,2.133333333,4.333333333,8/14/22 7:00
8/14/2022,11:00,41.57821147,-71.718354,L3R9,female,1.3,15.33333333,24.5,0,2.2,5,8/14/22 11:00
8/15/2022,7:00,41.57830595,-71.7181111,L3R9,female,18.855,70,18.5,0,3.4,3.5,8/15/22 7:00
8/15/2022,11:00,41.578196,-71.71828685,L3R9,female,31.11,65.5,26.25,0,2.5,5.5,8/15/22 11:00
8/15/2022,19:00,41.57822353,-71.71831727,L3R9,female,4.313333333,22.66666667,25.16666667,0,1.866666667,5,8/15/22 19:00
8/16/2022,7:00,41.5782343,-71.718384,L3R9,female,16.53,70,18.5,0,2.8,4,8/16/22 7:00
8/16/2022,11:00,41.5781876,-71.7182856,L3R9,female,4.29,70,28,0,3.2,4,8/16/22 11:00
8/16/2022,19:00,41.57826623,-71.71827937,L3R9,female,8.51,16.33333333,25.5,0,1.4,6,8/16/22 19:00
8/17/2022,7:00,41.5782452,-71.71825893,L3R9,female,15.16666667,26,20.5,0,1.6,5,8/17/22 7:00
8/21/2022,11:00,41.57809827,-71.7184206,L3R9,female,6.936666667,23,32.33333333,0,2,5,8/21/22 11:00
8/22/2022,19:00,41.57738145,-71.7244037,L3R9,female,5.765,70,28,0,3.1,3.5,8/22/22 19:00
8/23/2022,7:00,41.5771568,-71.7243575,L3R9,female,12.79,70,26.5,0,3,4,8/23/22 7:00
8/23/2022,19:00,41.57668607,-71.72358233,L3R9,female,31.54666667,15.33333333,26,0,1.6,5,8/23/22 19:00
8/24/2022,7:00,41.57672757,-71.7235434,L3R9,female,25.34,11.66666667,18.66666667,0,1.533333333,5.333333333,8/24/22 7:00
8/24/2022,11:00,41.57676703,-71.72357173,L3R9,female,10.35666667,11.33333333,29.33333333,0,2.6,5.333333333,8/24/22 11:00
5/7/2022,7:00,41.5860383,-71.7302804,L9R0,male,5.47,27.5,12,0,1.6,5,5/7/22 7:00
5/9/2022,13:00,41.5860513,-71.7306553,L9R0,male,30.97,32,29,0,1.4,5,5/9/22 13:00
5/10/2022,13:00,41.5860067,-71.7305325,L9R0,male,32.02666667,25.66666667,29.33333333,0,1.8,5,5/10/22 13:00
5/11/2022,13:00,41.5859299,-71.7304325,L9R0,male,29.08,64,32.66666667,0,2.133333333,4.666666667,5/11/22 13:00
5/12/2022,13:00,41.5859767,-71.73067563,L9R0,male,17.70333333,36,36.33333333,0,1.933333333,5,5/12/22 13:00
5/12/2022,19:00,41.58593913,-71.73059203,L9R0,male,19.89333333,11.66666667,23.33333333,0,2.2,5,5/12/22 19:00
5/13/2022,7:00,41.5860225,-71.73026267,L9R0,male,6.443333333,38,19.16666667,0,1.866666667,5,5/13/22 7:00
5/13/2022,13:00,41.58577093,-71.73021337,L9R0,male,30.39666667,15.33333333,35,0,1.4,5,5/13/22 13:00
5/13/2022,19:00,41.5859191,-71.73020415,L9R0,male,10.6,22,27,0,3.6,5,5/13/22 19:00
5/14/2022,7:00,41.58573887,-71.7299808,L9R0,male,26.87333333,13,19,0,1.4,6.333333333,5/14/22 7:00
5/14/2022,13:00,41.5855665,-71.73002465,L9R0,male,26.11,21,38,0,2.4,5,5/14/22 13:00
5/15/2022,13:00,41.5853888,-71.7297131,L9R0,male,28.51,16,34.16666667,0,1.8,5,5/15/22 13:00
5/15/2022,19:00,41.58535597,-71.7300353,L9R0,male,33.12,39,25.83333333,0,2.266666667,4.666666667,5/15/22 19:00
5/16/2022,13:00,41.5857392,-71.7299692,L9R0,male,34.37333333,29,39,0,2.666666667,5,5/16/22 13:00
5/17/2022,13:00,41.5853762,-71.72982423,L9R0,male,32.09,22,34.16666667,0,1.266666667,6,5/17/22 13:00
5/18/2022,13:00,41.58597327,-71.7306301,L9R0,male,17.63333333,35.33333333,35,0,3.133333333,4.333333333,5/18/22 13:00
5/19/2022,13:00,41.58579983,-71.73019653,L9R0,male,48.87666667,17.33333333,14.5,0,1.733333333,5,5/19/22 13:00
5/20/2022,13:00,41.5856658,-71.7299254,L9R0,male,10.91666667,21.66666667,35.5,0,1.6,5,5/20/22 13:00
5/21/2022,19:00,41.5856345,-71.73005487,L9R0,male,35.92,18.33333333,27.5,0,2.2,5.666666667,5/21/22 19:00
6/22/2022,7:00,41.5885529,-71.73388525,L9R0,male,31.255,29.5,19,0,1.4,5,6/22/22 7:00
6/22/2022,11:00,41.5885686,-71.7339203,L9R0,male,45.35666667,11.33333333,19,0,1.4,5.666666667,6/22/22 11:00
6/23/2022,11:00,41.586104,-71.7302388,L9R0,male,8.545,70,29.5,0,2.9,3.5,6/23/22 11:00
6/24/2022,11:00,41.58587287,-71.7306022,L9R0,male,11.11,39.33333333,33.83333333,0,1.866666667,4.333333333,6/24/22 11:00
6/25/2022,11:00,41.58624537,-71.7305299,L9R0,male,9.183333333,24.33333333,31.66666667,0,1.6,5,6/25/22 11:00
6/26/2022,11:00,41.58519627,-71.7296801,L9R0,male,15.44,68,35.83333333,0,2.266666667,3.666666667,6/26/22 11:00
6/27/2022,19:00,41.5866799,-71.7306606,L9R0,male,32.895,34.5,23,0,3.6,4,6/27/22 19:00
6/28/2022,7:00,41.58660427,-71.7305939,L9R0,male,14.98666667,63.66666667,17.83333333,0,2.4,4.666666667,6/28/22 7:00
6/28/2022,11:00,41.58617153,-71.73059913,L9R0,male,13.90666667,23.33333333,36.83333333,0,1.866666667,4.666666667,6/28/22 11:00
6/29/2022,11:00,41.5853242,-71.7299133,L9R0,male,4.446666667,19.66666667,22.83333333,0,1.666666667,5,6/29/22 11:00
6/30/2022,11:00,41.58622477,-71.73055243,L9R0,male,14.77333333,31,39.16666667,0,1.8,5,6/30/22 11:00
6/30/2022,19:00,41.5859936,-71.73041483,L9R0,male,33.66333333,45,27.33333333,0,3.466666667,4.333333333,6/30/22 19:00
7/1/2022,11:00,41.5873081,-71.7344475,L9R0,male,15.29,70,35,0,2.2,4,7/1/22 11:00
7/1/2022,19:00,41.5876482,-71.7346688,L9R0,male,-0.16,70,31.5,0,2.6,3,7/1/22 19:00
7/2/2022,7:00,41.58759837,-71.7344198,L9R0,male,40.22666667,21.66666667,23.33333333,0,1.8,5,7/2/22 7:00
7/2/2022,11:00,41.5876148,-71.73435513,L9R0,male,1.51,70,33.33333333,0,2.533333333,3.333333333,7/2/22 11:00
7/2/2022,19:00,41.58775533,-71.73448547,L9R0,male,11.04333333,24.33333333,29.66666667,0,2.266666667,4.666666667,7/2/22 19:00
7/3/2022,7:00,41.5873994,-71.73462525,L9R0,male,43.79,24.5,24,0,1.5,6,7/3/22 7:00
7/3/2022,11:00,41.58736653,-71.73449697,L9R0,male,15.00666667,21,26,0,3.933333333,5,7/3/22 11:00
7/3/2022,19:00,41.5875837,-71.7344218,L9R0,male,12.43,33,30,0,1.8,5,7/3/22 19:00
7/4/2022,7:00,41.587606,-71.7345601,L9R0,male,18.68,51,18,0,2.2,4,7/4/22 7:00
7/4/2022,19:00,41.5874589,-71.7347474,L9R0,male,20.52,57,28.5,0,4,5,7/4/22 19:00
7/5/2022,7:00,41.5875937,-71.73455853,L9R0,male,4.153333333,37.33333333,19.5,0,2.6,4.666666667,7/5/22 7:00
7/5/2022,11:00,41.5875261,-71.7346419,L9R0,male,0.06,70,24.5,0,2.8,3,7/5/22 11:00
7/5/2022,19:00,41.58752757,-71.7345298,L9R0,male,32.01666667,45.66666667,26.5,0,3.2,4.333333333,7/5/22 19:00
7/6/2022,7:00,41.5875987,-71.73438887,L9R0,male,15.58333333,28,24.66666667,0,2.066666667,4.666666667,7/6/22 7:00
7/6/2022,11:00,41.58863823,-71.7336439,L9R0,male,35.63666667,22.66666667,36.16666667,0,1.333333333,6.333333333,7/6/22 11:00
7/27/2022,7:00,41.58836593,-71.73420727,L9R0,male,27.02333333,12.33333333,13.66666667,0,2.8,4.666666667,7/27/22 7:00
7/27/2022,11:00,41.58823545,-71.7343548,L9R0,male,98.845,39,30.25,0,3.4,5,7/27/22 11:00
7/27/2022,19:00,41.58851927,-71.7339537,L9R0,male,21.9,32.66666667,30.16666667,0,2,6,7/27/22 19:00
7/28/2022,7:00,41.58842593,-71.7340113,L9R0,male,33.57666667,15,19.33333333,0,1.866666667,5.666666667,7/28/22 7:00
7/28/2022,11:00,41.58851307,-71.734067,L9R0,male,38.24,15.33333333,26.33333333,0,1.666666667,6,7/28/22 11:00
7/28/2022,19:00,41.5884764,-71.7339464,L9R0,male,6.676666667,21.33333333,30,0,2,5,7/28/22 19:00
7/29/2022,11:00,41.5853949,-71.730068,L9R0,male,17.45,21.5,32.25,0,1.9,6,7/29/22 11:00
7/31/2022,11:00,41.58335763,-71.72702873,L9R0,male,-44.70666667,12,36.83333333,0,2.8,5.666666667,7/31/22 11:00
7/31/2022,19:00,41.58317177,-71.7271503,L9R0,male,27.77,70,31.66666667,0,3.2,3.666666667,7/31/22 19:00
8/1/2022,7:00,41.58307577,-71.72719183,L9R0,male,25.22333333,43.66666667,23.33333333,0,2.466666667,4.666666667,8/1/22 7:00
8/1/2022,11:00,41.58370703,-71.72775987,L9R0,male,20.54,38,29.33333333,0,1.933333333,5.666666667,8/1/22 11:00
8/1/2022,19:00,41.5839789,-71.7277952,L9R0,male,-0.43,70,25.5,0,3.2,3,8/1/22 19:00
8/2/2022,7:00,41.5839743,-71.72770545,L9R0,male,24.25,70,25.5,0,3.1,4,8/2/22 7:00
8/2/2022,11:00,41.5843261,-71.7278971,L9R0,male,2.82,11.33333333,37,0,1.733333333,6.333333333,8/2/22 11:00
8/2/2022,19:00,41.58434823,-71.72791987,L9R0,male,5.57,70,32.66666667,0,3.066666667,3.333333333,8/2/22 19:00
8/3/2022,7:00,41.58424757,-71.72789893,L9R0,male,22.69666667,16.66666667,22.33333333,0,1.6,6,8/3/22 7:00
8/3/2022,11:00,41.5842607,-71.72800557,L9R0,male,5.986666667,11.33333333,37.83333333,0,1.8,5.666666667,8/3/22 11:00
8/3/2022,19:00,41.58429777,-71.72801943,L9R0,male,12.88666667,44.66666667,31.33333333,0,2,4.666666667,8/3/22 19:00
8/4/2022,7:00,41.58434347,-71.7280285,L9R0,male,7.673333333,12.33333333,18.83333333,0,2.933333333,4.666666667,8/4/22 7:00
8/4/2022,11:00,41.5841967,-71.72799377,L9R0,male,17.01,11.33333333,36.16666667,0,1.866666667,5.666666667,8/4/22 11:00
8/4/2022,19:00,41.58427267,-71.72802917,L9R0,male,25.07333333,18.33333333,31.33333333,0,2.2,5,8/4/22 19:00
8/5/2022,7:00,41.58439537,-71.7280261,L9R0,male,7.71,13,23.5,0,2,5.666666667,8/5/22 7:00
8/7/2022,7:00,41.58791817,-71.73186887,L9R0,male,17.78,17.33333333,24.66666667,0,1.8,5,8/7/22 7:00
8/7/2022,11:00,41.5879301,-71.73183293,L9R0,male,-8.82,22.33333333,30.16666667,0,1.8,4.666666667,8/7/22 11:00
8/7/2022,19:00,41.58786795,-71.73181515,L9R0,male,15.28,33,32,0,2,5,8/7/22 19:00
8/9/2022,11:00,41.58802473,-71.7353573,L9R0,male,6.453333333,15,34.33333333,0,1.666666667,5.666666667,8/9/22 11:00
8/9/2022,19:00,41.5873835,-71.73476645,L9R0,male,8.87,70,31.75,0,2.9,3.5,8/9/22 19:00
8/10/2022,7:00,41.58745197,-71.73448947,L9R0,male,20.88666667,23,23.16666667,0,2.666666667,5,8/10/22 7:00
8/10/2022,11:00,41.5875501,-71.7347553,L9R0,male,15.14,70,27,0,3.4,4,8/10/22 11:00
8/10/2022,19:00,41.5871707,-71.7345236,L9R0,male,-6.69,70,29,0,2.8,4,8/10/22 19:00
8/11/2022,7:00,41.58745193,-71.73456697,L9R0,male,5.823333333,70,25.66666667,0,3.133333333,3.666666667,8/11/22 7:00
8/11/2022,11:00,41.58757117,-71.73462353,L9R0,male,29.57333333,19,24.66666667,0,2.4,5,8/11/22 11:00
8/11/2022,19:00,41.5870507,-71.73440175,L9R0,male,0.05,70,28.75,0,2.9,3,8/11/22 19:00
8/12/2022,7:00,41.58696575,-71.7344205,L9R0,male,0.135,70,24.5,0,2.8,3,8/12/22 7:00
8/12/2022,11:00,41.58708,-71.734651,L9R0,male,42.335,32.5,24.75,0,2.4,4.5,8/12/22 11:00
8/12/2022,19:00,41.5868823,-71.7344283,L9R0,male,29.40333333,36.33333333,28.5,0,1.733333333,5,8/12/22 19:00
8/13/2022,7:00,41.5868322,-71.7344989,L9R0,male,32.66,33,21,0,1.8,6,8/13/22 7:00
8/13/2022,11:00,41.5868744,-71.73442097,L9R0,male,21.85666667,21.66666667,25.66666667,0,1.4,5,8/13/22 11:00
8/14/2022,7:00,41.586675,-71.7346114,L9R0,male,18.19,22.33333333,13.66666667,0,1.8,5,8/14/22 7:00
8/14/2022,11:00,41.58669683,-71.73456323,L9R0,male,23.99333333,22.33333333,28,0,1.666666667,6.666666667,8/14/22 11:00
8/14/2022,19:00,41.5864857,-71.73500143,L9R0,male,21.79,11.33333333,24.66666667,0,2,5,8/14/22 19:00
8/15/2022,7:00,41.5865972,-71.7349271,L9R0,male,21.9,15,13.66666667,0,2,5,8/15/22 7:00
8/15/2022,11:00,41.58653213,-71.7348895,L9R0,male,51.13666667,12,28.5,0,1.533333333,6.333333333,8/15/22 11:00
8/15/2022,19:00,41.586384,-71.73497837,L9R0,male,22.46666667,11.66666667,25,0,1.2,7,8/15/22 19:00
8/16/2022,7:00,41.5864728,-71.734905,L9R0,male,33.45,11.33333333,11,0,1.466666667,5.666666667,8/16/22 7:00
8/16/2022,11:00,41.58653013,-71.73492673,L9R0,male,30.79333333,14.66666667,31,0,1.133333333,8,8/16/22 11:00
8/16/2022,19:00,41.58656783,-71.73497257,L9R0,male,21.56,17.66666667,26.66666667,0,2.2,6,8/16/22 19:00
8/17/2022,7:00,41.58655143,-71.73499257,L9R0,male,28.12666667,14.66666667,19.33333333,0,1.6,5,8/17/22 7:00
8/17/2022,11:00,41.58645337,-71.7349379,L9R0,male,29.85666667,11.33333333,23.83333333,0,1.466666667,7.333333333,8/17/22 11:00
8/17/2022,19:00,41.58656623,-71.7349637,L9R0,male,21.25333333,18,23.66666667,0,1.6,6,8/17/22 19:00
8/18/2022,7:00,41.58656007,-71.73494353,L9R0,male,19.51666667,16.33333333,16.16666667,0,2.066666667,5,8/18/22 7:00
8/18/2022,11:00,41.58671857,-71.73488463,L9R0,male,15.25,17.66666667,32.66666667,0,2.066666667,6.333333333,8/18/22 11:00
8/19/2022,19:00,41.586312,-71.7304576,L9R0,male,25.45333333,28.33333333,27.66666667,0,1.4,5,8/19/22 19:00
8/20/2022,19:00,41.58523387,-71.72980183,L9R0,male,6.216666667,16.33333333,27,0,2.2,5,8/20/22 19:00
8/21/2022,7:00,41.58520843,-71.72982603,L9R0,male,-5.163333333,42.33333333,23.16666667,0,1.866666667,4.666666667,8/21/22 7:00
8/21/2022,11:00,41.58519903,-71.72980117,L9R0,male,28.15,23.33333333,38.16666667,0,2.533333333,5,8/21/22 11:00
8/21/2022,19:00,41.5852235,-71.7298446,L9R0,male,12.54,16,24.5,0,3,5.333333333,8/21/22 19:00
8/22/2022,7:00,41.58525513,-71.72981377,L9R0,male,33.68333333,45,22.83333333,0,1.8,4.666666667,8/22/22 7:00
8/22/2022,11:00,41.5852008,-71.72982475,L9R0,male,20.655,18.5,24.5,0,2.7,5,8/22/22 11:00
8/22/2022,19:00,41.58533717,-71.72982433,L9R0,male,25.42333333,14.33333333,24.66666667,0,2.066666667,6.333333333,8/22/22 19:00
8/23/2022,7:00,41.5853033,-71.7297996,L9R0,male,-0.466666667,68.33333333,25.5,0,2.333333333,4,8/23/22 7:00
8/23/2022,11:00,41.5852388,-71.7298686,L9R0,male,13.63,63,30.5,0,2.6,6,8/23/22 11:00
