"","Turtle_ID","Latitude","Longitude","Longitude.1","Latitude.1","optional"
"465","L3R1",41.57793523,-71.7188017,273343.25140148,4606486.83678968,TRUE
"466","L3R1",41.57781915,-71.71827865,273386.45403591,4606472.57357053,TRUE
"467","L3R1",41.57773775,-71.7180814,273402.614814823,4606463.01710212,TRUE
"468","L3R1",41.57778147,-71.71763913,273439.641649122,4606466.70991882,TRUE
"469","L3R1",41.57871083,-71.71847953,273372.825723005,4606572.10967446,TRUE
"470","L3R1",41.57789707,-71.71825577,273388.634243331,4606481.16537108,TRUE
"471","L3R1",41.57870655,-71.7189221,273335.912372846,4606572.79726047,TRUE
"472","L3R1",41.57868057,-71.71873273,273351.60980209,4606569.41497252,TRUE
"473","L3R1",41.5786678,-71.7188591,273341.029268412,4606568.32908485,TRUE
"474","L3R1",41.57869603,-71.71881903,273344.468811786,4606571.35833856,TRUE
"475","L3R1",41.5787364,-71.71884763,273342.225614534,4606575.91600086,TRUE
"476","L3R1",41.5786431,-71.71881935,273344.256912211,4606565.48205578,TRUE
"477","L3R1",41.5786693,-71.7188866,273338.7417595,4606568.56789725,TRUE
"478","L3R1",41.57872287,-71.71893627,273334.788089637,4606574.6465981,TRUE
"479","L3R1",41.5786944,-71.7190545,273324.831270724,4606571.79608358,TRUE
"480","L3R1",41.578843,-71.7191323,273318.864915613,4606588.50044371,TRUE
"481","L3R1",41.57897325,-71.7190481,273326.340735036,4606602.74159328,TRUE
"482","L3R1",41.5785359,-71.7188476,273341.526490629,4606553.65324908,TRUE
"483","L3R1",41.5784443,-71.71801997,273410.20819687,4606541.30805356,TRUE
"484","L3R1",41.57847467,-71.717759,273432.072360125,4606543.99473647,TRUE
"485","L3R1",41.5783327,-71.7177699,273430.666984597,4606528.25961865,TRUE
"486","L3R1",41.57831373,-71.7176615,273439.638312029,4606525.86856139,TRUE
"487","L3R1",41.5783637,-71.71764947,273440.816080478,4606531.38542251,TRUE
"488","L3R1",41.5783351,-71.71770377,273436.188865291,4606528.3524149,TRUE
"489","L3R1",41.57849837,-71.71777923,273430.468621414,4606546.6794185,TRUE
"490","L3R1",41.5776006,-71.7189631,273328.623817321,4606450.10498539,TRUE
"491","L3R1",41.57814115,-71.71842155,273375.666483443,4606508.70249447,TRUE
"492","L3R1",41.5778402,-71.7191531,273313.621211639,4606477.20842865,TRUE
"493","L3R1",41.5778192,-71.71907895,273319.729908357,4606474.68182497,TRUE
"494","L3R1",41.5778051,-71.7190669,273320.685222058,4606473.084556,TRUE
"495","L3R1",41.577909,-71.71869303,273352.219867991,4606483.63879546,TRUE
"496","L3R1",41.5777492,-71.71873303,273348.325740197,4606466.0003778,TRUE
"497","L3R1",41.57788187,-71.71863207,273357.207417675,4606480.46623026,TRUE
"498","L3R1",41.57854127,-71.71773727,273434.117023635,4606551.33264433,TRUE
"499","L3R1",41.5787539,-71.7179107,273420.401429788,4606575.39770569,TRUE
"500","L3R1",41.5783989,-71.7177372,273433.624858922,4606535.52429925,TRUE
"501","L3R1",41.5783933,-71.7174817,273454.907164952,4606534.23146296,TRUE
"502","L3R1",41.57816117,-71.71766047,273439.190559474,4606508.92624122,TRUE
"503","L3R1",41.57822243,-71.71761827,273442.923200911,4606515.61745789,TRUE
"504","L3R1",41.57825625,-71.717388,273462.239920255,4606518.76793834,TRUE
"505","L3R1",41.57813113,-71.71760173,273443.982856439,4606505.43645346,TRUE
"506","L3R1",41.57826943,-71.71753987,273449.624080079,4606520.63023388,TRUE
"507","L3R1",41.5783109,-71.71775177,273432.102289978,4606525.79142049,TRUE
"508","L3R1",41.5783043,-71.71770423,273436.042778778,4606524.93372173,TRUE
"509","L3R1",41.57839693,-71.7176778,273438.570345578,4606535.14954713,TRUE
"510","L3R1",41.57819903,-71.71763557,273441.398989742,4606513.06465757,TRUE
"511","L3R1",41.57818383,-71.71763717,273441.212425618,4606511.38111631,TRUE
"512","L3R1",41.57816823,-71.71768227,273437.397708372,4606509.76740964,TRUE
"513","L3R1",41.57817713,-71.71760257,273444.073718492,4606510.54630429,TRUE
"514","L3R1",41.57820103,-71.71791397,273418.194771453,4606514.01795282,TRUE
"515","L3R1",41.5775074,-71.7190244,273323.186810575,4606439.9175302,TRUE
"516","L3R1",41.57784997,-71.71896053,273329.710749733,4606477.78722047,TRUE
"517","L3R1",41.57787637,-71.719138,273315.006744451,4606481.18491188,TRUE
"518","L3R1",41.57784417,-71.71915583,273313.40749426,4606477.65641469,TRUE
"519","L3R1",41.57779927,-71.7191337,273315.095426693,4606472.61275459,TRUE
"520","L3R1",41.577961,-71.7192274,273307.849294494,4606490.81680159,TRUE
"521","L3R1",41.57792533,-71.71894137,273331.571915272,4606486.10452982,TRUE
"522","L3R1",41.57779403,-71.71912003,273316.216812946,4606471.99500478,TRUE
"523","L3R1",41.5780048,-71.7190875,273319.666592132,4606495.3125309,TRUE
"524","L3R1",41.5815479,-71.7173527,273476.695674591,4606884.1661539,TRUE
"525","L3R1",41.58196847,-71.717304,273482.226746102,4606930.7365901,TRUE
"526","L3R1",41.5820408,-71.717216,273489.81617084,4606938.53671634,TRUE
"527","L3R1",41.58191793,-71.7172589,273485.809910212,4606925.00640391,TRUE
"528","L3R1",41.58195197,-71.71730613,273481.991459936,4606928.91009288,TRUE
"529","L3R1",41.5819807,-71.71732503,273480.51627746,4606932.1497853,TRUE
"530","L3R1",41.5818775,-71.7171032,273498.649036768,4606920.10835994,TRUE
"531","L3R1",41.58185045,-71.71700075,273507.095577361,4606916.8358218,TRUE
"532","L3R1",41.58151263,-71.7175648,273458.88967538,4606880.80694934,TRUE
"533","L3R1",41.58178725,-71.7176964,273448.878918633,4606911.64523964,TRUE
"534","L3R1",41.58167653,-71.71765173,273452.21570728,4606899.23403076,TRUE
"535","L3R1",41.5816601,-71.717704,273447.800528821,4606897.54699784,TRUE
"536","L3R1",41.58155883,-71.71751687,273463.047169126,4606885.81092339,TRUE
"537","L3R1",41.58151533,-71.71757407,273458.12628601,4606881.13109237,TRUE
"538","L3R1",41.5813569,-71.71750483,273463.344616204,4606863.35784303,TRUE
"539","L3R1",41.5816725,-71.71769167,273448.871846865,4606898.89145729,TRUE
"540","L3R1",41.5818266,-71.717847,273436.461207273,4606916.41005858,TRUE
"541","L3R1",41.5816649,-71.71780917,273439.049386622,4606898.35620322,TRUE
"542","L3R1",41.5817016,-71.71795323,273427.16761979,4606902.80961461,TRUE
"543","L3R1",41.5812674,-71.71763613,273452.085124291,4606853.76497969,TRUE
"544","L3R1",41.58139815,-71.7177757,273440.906608301,4606868.64949016,TRUE
"545","L3R1",41.581365,-71.71759685,273455.701284374,4606864.49890884,TRUE
"546","L3R1",41.58135853,-71.7179468,273426.503481506,4606864.6996698,TRUE
"547","L3R1",41.58133247,-71.71792627,273428.123890525,4606861.75215027,TRUE
"548","L3R1",41.5813502,-71.7178984,273430.509426201,4606863.64760926,TRUE
"549","L3R1",41.58126867,-71.717985,273423.004394207,4606854.82233382,TRUE
"550","L3R1",41.5813273,-71.71798087,273423.553824666,4606861.3215146,TRUE
"551","L3R1",41.58147007,-71.7180122,273421.441335208,4606877.25639359,TRUE
"552","L3R1",41.5811438,-71.71770223,273446.142027405,4606840.21456324,TRUE
"553","L3R1",41.58110803,-71.71775663,273441.481580725,4606836.38569483,TRUE
"554","L3R1",41.58119775,-71.7177698,273440.697454677,4606846.38241849,TRUE
"555","L3R1",41.5810909,-71.71797733,273423.021923385,4606835.06335174,TRUE
"556","L3R1",41.58116323,-71.71805347,273416.927188415,4606843.29457499,TRUE
"557","L3R1",41.58146937,-71.71781653,273437.751776748,4606876.66470344,TRUE
"558","L3R1",41.58135477,-71.71776877,273441.332608002,4606863.81455494,TRUE
"559","L3R1",41.58145265,-71.71768995,273448.246187324,4606874.4757177,TRUE
"560","L3R1",41.58130213,-71.71764587,273451.394589744,4606857.64683448,TRUE
"561","L3R1",41.58145613,-71.7178033,273438.80843738,4606875.15983956,TRUE
"562","L3R1",41.5816162,-71.7178609,273434.566332797,4606893.08463428,TRUE
"563","L3R1",41.5816548,-71.7178688,273434.042751297,4606897.39136704,TRUE
"564","L3R1",41.5816885,-71.71801473,273421.994589527,4606901.51659141,TRUE
"565","L3R1",41.58148247,-71.71773763,273444.37544798,4606877.91203688,TRUE
"566","L3R1",41.58176805,-71.71786165,273435.035025403,4606909.94739206,TRUE
"567","L3R1",41.58162647,-71.71760823,273455.667155181,4606893.56132899,TRUE
"568","L3R1",41.5817596,-71.7176472,273452.883951855,4606908.44587759,TRUE
"569","L3R1",41.58162697,-71.71775413,273443.505338654,4606894.00004876,TRUE
"570","L3R1",41.5817563,-71.71768153,273450.010349578,4606908.1696256,TRUE
"571","L3R1",41.58163877,-71.717712,273447.058960669,4606895.19961602,TRUE
"572","L3R1",41.58179577,-71.71780337,273439.990742997,4606912.87222548,TRUE
"573","L3R1",41.58159037,-71.71785017,273435.370523422,4606890.18839551,TRUE
"574","L3R1",41.5814759,-71.7177339,273444.663433007,4606877.17273472,TRUE
"575","L3R1",41.58141037,-71.7177063,273446.73519768,4606869.82406688,TRUE
"576","L3R1",41.5813423,-71.7177311,273444.42951719,4606862.33099697,TRUE
"577","L3R1",41.58108887,-71.71745107,273466.88905932,4606833.45572964,TRUE
"578","L3R1",41.58117715,-71.7179853,273422.659205675,4606844.661125,TRUE
"579","L3R1",41.58103573,-71.71808593,273413.774937719,4606829.22277724,TRUE
"580","L3R1",41.5814006,-71.7182368,273402.473507308,4606870.13273683,TRUE
"581","L3R1",41.58113337,-71.7182876,273397.303342852,4606840.59409078,TRUE
"582","L3R1",41.5811092,-71.71804025,273417.84031266,4606837.26058397,TRUE
"583","L3R1",41.5810503,-71.7181105,273411.777512293,4606830.905111,TRUE
"584","L3R1",41.581057,-71.71814787,273408.685418461,4606831.74721801,TRUE
"585","L3R1",41.5811146,-71.7183497,273392.06040151,4606838.67309041,TRUE
"586","L3R1",41.58112363,-71.71814203,273409.405413079,4606839.13019249,TRUE
"587","L3R1",41.58102883,-71.71819597,273404.576766165,4606828.74569513,TRUE
"588","L3R1",41.58107953,-71.7181116,273411.788069328,4606834.15357711,TRUE
"589","L3R1",41.58109797,-71.71812437,273410.787950101,4606836.23462267,TRUE
"590","L3R1",41.58105597,-71.71811097,273411.758165453,4606831.53591864,TRUE
"591","L3R1",41.5810406,-71.71769147,273446.678087216,4606828.72740783,TRUE
"592","L3R3",41.57826543,-71.72040687,273210.578150508,4606527.71965852,TRUE
"593","L3R3",41.5782683,-71.7200964,273236.473184497,4606527.2221302,TRUE
"594","L3R3",41.57830973,-71.72037617,273213.292827186,4606532.55783186,TRUE
"595","L3R3",41.57839303,-71.72020417,273227.924710269,4606541.35493196,TRUE
"596","L3R3",41.5783048,-71.719719,273268.066127376,4606530.28290713,TRUE
"597","L3R3",41.57844483,-71.7197823,273263.278769092,4606545.99762765,TRUE
"598","L3R3",41.57838203,-71.7197682,273264.234498386,4606538.98751922,TRUE
"599","L3R3",41.578353,-71.7198178,273259.997555237,4606535.89452298,TRUE
"600","L3R3",41.57850593,-71.71987933,273255.402948804,4606553.03695891,TRUE
"601","L3R3",41.57846347,-71.71992603,273251.360776468,4606548.44513442,TRUE
"602","L3R3",41.578662,-71.7199624,273249.023505491,4606570.58467222,TRUE
"603","L3R3",41.5783358,-71.71987855,273254.872407305,4606534.14439079,TRUE
"604","L3R3",41.57839937,-71.7199327,273250.580277768,4606541.34527349,TRUE
"605","L3R3",41.5785363,-71.7199468,273249.884075343,4606556.58646706,TRUE
"606","L3R3",41.578414,-71.7199352,273250.423060499,4606542.97629854,TRUE
"607","L3R3",41.57840503,-71.71993373,273250.5142175,4606541.9764435,TRUE
"608","L3R3",41.5785714,-71.72000195,273245.408923596,4606560.62879352,TRUE
"609","L3R3",41.5785519,-71.71985103,273257.923336913,4606558.06688599,TRUE
"610","L3R3",41.57854793,-71.7196942,273270.984855452,4606557.21385253,TRUE
"611","L3R3",41.5786082,-71.7196915,273271.420935834,4606563.89888258,TRUE
"612","L3R3",41.578603,-71.71978897,273263.276356295,4606563.57768951,TRUE
"613","L3R3",41.57859467,-71.7195992,273279.068913638,4606562.15397288,TRUE
"614","L3R3",41.5779873,-71.72045405,273205.670738331,4606496.96131617,TRUE
"615","L3R3",41.5773889,-71.7200917,273233.786326602,4606429.56491277,TRUE
"616","L3R3",41.5778576,-71.7204164,273208.355640933,4606482.46098982,TRUE
"617","L3R3",41.5779484,-71.7203657,273212.900623213,4606492.40974584,TRUE
"618","L3R3",41.57785137,-71.7204927,273201.972384783,4606481.96983819,TRUE
"619","L3R3",41.5778603,-71.7211625,273146.159695458,4606484.72260932,TRUE
"620","L3R3",41.5778086,-71.7211415,273147.729483316,4606478.9268335,TRUE
"621","L3R3",41.57773767,-71.7211418,273147.456054689,4606471.05185401,TRUE
"622","L3R3",41.5777867,-71.7211474,273147.160875826,4606476.51066544,TRUE
"623","L3R3",41.577787,-71.72115095,273146.86594819,4606476.55331191,TRUE
"624","L3R3",41.5777612,-71.7211408,273147.621837395,4606473.66189631,TRUE
"625","L3R3",41.57775377,-71.72107637,273152.967616331,4606472.66746596,TRUE
"626","L3R3",41.57792583,-71.7202811,273219.875038658,4606489.681256,TRUE
"627","L3R3",41.5782259,-71.72022583,273225.53369864,4606522.8544628,TRUE
"628","L3R3",41.57845747,-71.72135243,273132.416088075,4606551.52935052,TRUE
"629","L3R3",41.57851107,-71.72125297,273140.89612993,4606557.21929551,TRUE
"630","L3R3",41.57840887,-71.72132677,273134.385222866,4606546.06552547,TRUE
"631","L3R3",41.57845317,-71.72167703,273105.33804759,4606551.90564187,TRUE
"632","L3R3",41.57850157,-71.721456,273123.935584465,4606556.69842249,TRUE
"633","L3R3",41.5784961,-71.72145733,273123.805538088,4606556.09455468,TRUE
"634","L3R3",41.57860773,-71.72151543,273119.352570281,4606568.64229132,TRUE
"635","L3R3",41.57851897,-71.72138567,273129.860171492,4606558.44547365,TRUE
"636","L3R3",41.57847267,-71.72143323,273125.732765458,4606553.42960094,TRUE
"637","L3R3",41.57850843,-71.7213437,273133.322428809,4606557.16477516,TRUE
"638","L3R3",41.57824083,-71.72036933,273213.621861348,4606524.88948353,TRUE
"639","L3R3",41.5783075,-71.721494,273120.087617541,4606535.24964867,TRUE
"640","L3R3",41.57832393,-71.72128033,273137.959580442,4606536.51201033,TRUE
"641","L3R3",41.57818587,-71.72149567,273119.522342557,4606521.74875678,TRUE
"642","L3R3",41.5780649,-71.72143483,273124.171077327,4606508.15674154,TRUE
"643","L3R3",41.57799603,-71.72140713,273126.239305621,4606500.43685397,TRUE
"644","L3R3",41.57810037,-71.72155377,273114.378840553,4606512.40800792,TRUE
"645","L3R3",41.5778951,-71.7215889,273110.730886291,4606489.70808887,TRUE
"646","L3R3",41.57801623,-71.72147543,273120.615622698,4606502.85941077,TRUE
"647","L3R3",41.57798503,-71.7214954,273118.841360569,4606499.44761731,TRUE
"648","L3R3",41.57796757,-71.72150033,273118.369169087,4606497.52189885,TRUE
"649","L3R3",41.57802197,-71.72145613,273122.244844102,4606503.44599543,TRUE
"650","L3R3",41.57805477,-71.72151337,273117.587414462,4606507.23851714,TRUE
"651","L3R3",41.5779906,-71.72158347,273111.518130119,4606500.29772528,TRUE
"652","L3R3",41.57879577,-71.72032913,273218.916479209,4606586.40199838,TRUE
"653","L3R3",41.5785282,-71.72096277,273165.15103535,4606558.35818456,TRUE
"654","L3R3",41.57845157,-71.72090617,273169.601599573,4606549.70067703,TRUE
"655","L3R3",41.578698,-71.72132017,273135.948182126,4606578.15194899,TRUE
"656","L3R3",41.57869813,-71.72140477,273128.895281503,4606578.38888173,TRUE
"657","L3R3",41.5786811,-71.72140137,273129.119099182,4606576.48899984,TRUE
"658","L3R3",41.57866487,-71.7213681,273131.836072013,4606574.59938791,TRUE
"659","L3R3",41.57870483,-71.72138717,273130.386114136,4606579.08653303,TRUE
"660","L3R3",41.5786735,-71.72133333,273134.765180078,4606575.46618216,TRUE
"661","L3R3",41.57872103,-71.72149683,273121.30017696,4606581.17372744,TRUE
"662","L3R3",41.57871757,-71.72144787,273125.369998264,4606580.66077349,TRUE
"663","L3R3",41.57874217,-71.72141413,273128.269168762,4606583.30351581,TRUE
"664","L3R3",41.57869113,-71.72151343,273119.811451308,4606577.89741716,TRUE
"665","L3R3",41.57859545,-71.7203489,273216.566813821,4606564.21128392,TRUE
"666","L3R3",41.57860237,-71.72008643,273238.473984591,4606564.28964642,TRUE
"667","L3R3",41.5787658,-71.72041673,273211.508078731,4606583.30455986,TRUE
"668","L3R3",41.5787942,-71.7213107,273137.074670772,4606588.80868768,TRUE
"669","L3R3",41.57864,-71.7207323,273184.757562226,4606570.16596549,TRUE
"670","L3R3",41.5788141,-71.72155303,273116.940628368,4606591.65564492,TRUE
"671","L3R3",41.57881297,-71.721347,273134.113979326,4606590.98829764,TRUE
"672","L3R3",41.57869117,-71.72144693,273125.355896705,4606577.72695595,TRUE
"673","L3R3",41.578833,-71.7212169,273145.030941485,4606592.87019165,TRUE
"674","L3R3",41.57895403,-71.72130437,273138.162235449,4606606.53889298,TRUE
"675","L3R3",41.578889,-71.72133807,273135.124801821,4606599.40686422,TRUE
"676","L3R3",41.57885235,-71.72129965,273138.199614444,4606595.23635884,TRUE
"677","L3R3",41.5787792,-71.7209529,273166.852954292,4606586.20221584,TRUE
"678","L3R3",41.57864153,-71.7213396,273134.130453305,4606571.93285748,TRUE
"679","L3R3",41.57877807,-71.72133487,273135.00305147,4606587.08124636,TRUE
"680","L3R3",41.5786841,-71.72127567,273139.60959578,4606576.49151907,TRUE
"681","L3R3",41.57873057,-71.7212431,273142.487814824,4606581.56569695,TRUE
"682","L3R3",41.5787464,-71.7214518,273125.1433265,4606583.872272,TRUE
"683","L3R3",41.57885283,-71.7212927,273138.780736643,4606595.27137796,TRUE
"684","L3R3",41.57884067,-71.72135923,273133.19135214,4606594.09615428,TRUE
"685","L3R3",41.57883603,-71.72129037,273138.91615258,4606593.39984868,TRUE
"686","L3R3",41.5784963,-71.7205578,273198.802986413,4606553.75130815,TRUE
"687","L3R3",41.57839695,-71.72092555,273167.794543197,4606543.68686289,TRUE
"688","L3R3",41.5785802,-71.72090373,273170.255495272,4606563.97679538,TRUE
"689","L3R3",41.57883613,-71.7204954,273205.195393549,4606591.32054059,TRUE
"690","L3R3",41.57842365,-71.7202893,273220.934341282,4606544.97864752,TRUE
"691","L3R3",41.5784205,-71.71989225,273254.026700753,4606543.58513297,TRUE
"692","L3R3",41.57863293,-71.72038843,273213.402305207,4606568.47683126,TRUE
"693","L3R3",41.5785881,-71.7204014,273212.163989581,4606563.53319565,TRUE
"694","L3R3",41.57735925,-71.71843655,273371.680177533,4606421.92304306,TRUE
"695","L3R3",41.5774636,-71.7184717,273369.114657247,4606433.60196889,TRUE
"696","L3R3",41.5773459,-71.718175,273393.44012712,4606419.75361695,TRUE
"697","L3R3",41.57741757,-71.71819557,273391.975843017,4606427.76558463,TRUE
"698","L3R3",41.57736393,-71.71812367,273397.782826766,4606421.62075398,TRUE
"699","L3R3",41.5776463,-71.7188343,273339.522357127,4606454.84088428,TRUE
"700","L3R3",41.577439,-71.7189968,273325.248582228,4606432.25015943,TRUE
"701","L3R3",41.57731607,-71.71888327,273334.283927808,4606418.30221769,TRUE
"702","L3R3",41.57755075,-71.7184825,273368.519134758,4606443.30710857,TRUE
"703","L3R3",41.57752335,-71.7184473,273371.35804895,4606440.17225206,TRUE
"704","L3R3",41.57745155,-71.71854575,273362.898608527,4606432.45853403,TRUE
"705","L3R3",41.57745373,-71.71845383,273370.57002777,4606432.4590983,TRUE
"706","L3R3",41.5774923,-71.7184661,273369.681970536,4606436.77398278,TRUE
"707","L3R3",41.57739527,-71.71860403,273357.842615125,4606426.36256014,TRUE
"708","L3R3",41.57771945,-71.7183882,273376.971579315,4606461.79109981,TRUE
"709","L3R3",41.57849193,-71.7177389,273433.808537041,4606545.85842105,TRUE
"710","L3R3",41.57852433,-71.71767563,273439.196892335,4606549.28980357,TRUE
"711","L3R3",41.57841913,-71.71770553,273436.336055441,4606537.68737227,TRUE
"712","L3R3",41.57863933,-71.7176012,273445.804602351,4606561.86343357,TRUE
"713","L3R3",41.57865593,-71.7176202,273444.278577868,4606563.75652821,TRUE
"714","L3R3",41.57867487,-71.71766813,273440.348758198,4606565.98542894,TRUE
"715","L3R3",41.5786199,-71.71764013,273442.490927011,4606559.8082536,TRUE
"716","L3R3",41.5786092,-71.71758353,273447.172416983,4606558.47151848,TRUE
"717","L3R3",41.5786371,-71.71767743,273439.441274752,4606561.81603397,TRUE
"718","L3R3",41.57866113,-71.7176515,273441.687190925,4606564.41612026,TRUE
"719","L3R3",41.57862693,-71.71800667,273411.95595371,4606561.55157938,TRUE
"720","L3R3",41.57791675,-71.71923305,273307.223364477,4606485.9183166,TRUE
"721","L3R3",41.5778259,-71.7193883,273293.961575253,4606476.23871483,TRUE
"722","L3R3",41.57787035,-71.7194765,273286.763559638,4606481.40605525,TRUE
"723","L3R3",41.57781777,-71.71934357,273297.662444512,4606475.21844098,TRUE
"724","L3R3",41.57745735,-71.71875,273345.8896444,4606433.6391795,TRUE
"725","L3R3",41.57751463,-71.7187388,273347.023871409,4606439.96988018,TRUE
"726","L3R3",41.57741293,-71.71866817,273352.556757897,4606428.49196961,TRUE
"727","L3R3",41.57738463,-71.71892547,273331.005430854,4606426.02571414,TRUE
"728","L3R3",41.57735693,-71.71889893,273333.121262584,4606422.8802868,TRUE
"729","L3R3",41.5768,-71.7184908,273365.200390855,4606359.96882551,TRUE
"730","L3R3",41.57674883,-71.71910997,273313.397753321,4606355.91399503,TRUE
"731","L3R3",41.5767249,-71.7191222,273312.294325586,4606353.28904759,TRUE
"732","L3R3",41.5766134,-71.71919315,273305.988616884,4606341.09500708,TRUE
"733","L3R3",41.5767969,-71.71913537,273311.448242389,4606361.31822995,TRUE
"734","L3R3",41.57676593,-71.71916557,273308.821919836,4606357.95881347,TRUE
"735","L3R3",41.57689623,-71.71912447,273312.704650884,4606372.31876793,TRUE
"736","L3R3",41.57676947,-71.7190114,273321.688304783,4606357.94675548,TRUE
"737","L3R3",41.5767369,-71.7189932,273323.091761746,4606354.28249711,TRUE
"738","L3R9",41.57753643,-71.71933813,273297.131325761,4606443.96534199,TRUE
"739","L3R9",41.57809655,-71.7203855,273211.76853897,4606508.91175204,TRUE
"740","L3R9",41.57839267,-71.72094417,273166.227141907,4606543.26059253,TRUE
"741","L3R9",41.57837217,-71.7207828,273179.60931808,4606540.56003402,TRUE
"742","L3R9",41.578374,-71.72093067,273167.287299514,4606541.15205484,TRUE
"743","L3R9",41.57836233,-71.72092097,273168.05515294,4606539.83076024,TRUE
"744","L3R9",41.57839913,-71.7209209,273168.189863879,4606543.91669341,TRUE
"745","L3R9",41.5783286,-71.72094463,273165.964413048,4606536.1477388,TRUE
"746","L3R9",41.5782754,-71.72086617,273172.319591771,4606530.0343198,TRUE
"747","L3R9",41.5784211,-71.72091747,273168.552774187,4606546.3471304,TRUE
"748","L3R9",41.5783403,-71.7208239,273176.071064885,4606537.12939395,TRUE
"749","L3R9",41.57839675,-71.72083215,273175.58091708,4606543.41905768,TRUE
"750","L3R9",41.5783696,-71.72085443,273173.628280176,4606540.46302103,TRUE
"751","L3R9",41.57834417,-71.7209536,273165.271080234,4606537.9001536,TRUE
"752","L3R9",41.5783109,-71.7209169,273168.214373692,4606534.10948703,TRUE
"753","L3R9",41.57846963,-71.7209351,273167.252856678,4606551.78205697,TRUE
"754","L3R9",41.5784218,-71.72112327,273151.39698909,4606546.96604086,TRUE
"755","L3R9",41.5783658,-71.7208083,273177.460988919,4606539.91978696,TRUE
"756","L3R9",41.57845693,-71.72090133,273170.023897209,4606550.28310185,TRUE
"757","L3R9",41.57845597,-71.72092157,273168.333059477,4606550.22972981,TRUE
"758","L3R9",41.57842893,-71.7209676,273164.400689285,4606547.34836209,TRUE
"759","L3R9",41.5783916,-71.7209085,273169.197323644,4606543.04798728,TRUE
"760","L3R9",41.5784161,-71.72103327,273158.880628684,4606546.09646177,TRUE
"761","L3R9",41.57835417,-71.72097,273163.938776512,4606539.05363713,TRUE
"762","L3R9",41.5784181,-71.72092907,273167.575137128,4606546.04452606,TRUE
"763","L3R9",41.5784524,-71.72092497,273168.037087928,4606549.84227257,TRUE
"764","L3R9",41.5783378,-71.72093743,273166.596920932,4606537.15033506,TRUE
"765","L3R9",41.57826977,-71.7208051,273177.391498451,4606529.24860557,TRUE
"766","L3R9",41.5783675,-71.7209995,273161.525943393,4606540.61131841,TRUE
"767","L3R9",41.57837603,-71.7209312,273167.250220757,4606541.37885118,TRUE
"768","L3R9",41.57832945,-71.72099675,273161.621964338,4606536.37917489,TRUE
"769","L3R9",41.5785373,-71.7209045,273170.041061126,4606559.21538445,TRUE
"770","L3R9",41.57832233,-71.72103527,273158.385482612,4606535.6898946,TRUE
"771","L3R9",41.5784764,-71.7208908,273170.970002087,4606552.41727966,TRUE
"772","L3R9",41.57840277,-71.72088597,273171.114843406,4606544.2290134,TRUE
"773","L3R9",41.5783828,-71.72083055,273175.66546276,4606541.86590119,TRUE
"774","L3R9",41.57838937,-71.72088947,273170.776109873,4606542.75033714,TRUE
"775","L3R9",41.5783262,-71.72088837,273170.646599961,4606535.73331356,TRUE
"776","L3R9",41.57836853,-71.72158243,273112.928679244,4606542.25874926,TRUE
"777","L3R9",41.57836745,-71.72059305,273195.412896269,4606539.53702701,TRUE
"778","L3R9",41.57840053,-71.72159887,273111.6701131,4606545.85513571,TRUE
"779","L3R9",41.57840643,-71.7215848,273112.863843713,4606546.47323975,TRUE
"780","L3R9",41.57837577,-71.7216732,273105.386234826,4606543.30139665,TRUE
"781","L3R9",41.5783442,-71.72167287,273105.303158322,4606539.79512836,TRUE
"782","L3R9",41.5782407,-71.7211974,273144.582240137,4606527.05240532,TRUE
"783","L3R9",41.57841065,-71.72082665,273176.088147288,4606544.94799306,TRUE
"784","L3R9",41.57837833,-71.72091087,273168.953256897,4606541.58077434,TRUE
"785","L3R9",41.5783577,-71.72091237,273168.755950095,4606539.29405025,TRUE
"786","L3R9",41.5783561,-71.72161823,273109.900369068,4606540.97273639,TRUE
"787","L3R9",41.5783063,-71.7216978,273103.091893089,4606535.65244508,TRUE
"788","L3R9",41.57841267,-71.7216735,273105.490483644,4606547.39940686,TRUE
"789","L3R9",41.57843153,-71.72161003,273110.848256726,4606549.32659898,TRUE
"790","L3R9",41.5783771,-71.7209238,273167.870931195,4606541.47820061,TRUE
"791","L3R9",41.57832153,-71.72091167,273168.687643515,4606535.2760449,TRUE
"792","L3R9",41.57843043,-71.72133613,273133.680363503,4606548.48407381,TRUE
"793","L3R9",41.5782744,-71.7215705,273113.593599467,4606531.775571,TRUE
"794","L3R9",41.57815787,-71.7216493,273106.615563742,4606519.04383181,TRUE
"795","L3R9",41.57830163,-71.72173993,273099.563007714,4606535.24472418,TRUE
"796","L3R9",41.5783007,-71.72152863,273117.17657389,4606534.585687,TRUE
"797","L3R9",41.57828583,-71.72161097,273110.259510218,4606533.15115509,TRUE
"798","L3R9",41.57820963,-71.72154007,273115.903778852,4606524.50374582,TRUE
"799","L3R9",41.57825007,-71.7215225,273117.510306728,4606528.94782163,TRUE
"800","L3R9",41.57817393,-71.72157267,273113.060746311,4606520.62551178,TRUE
"801","L3R9",41.57825077,-71.7215807,273112.660416319,4606529.17862311,TRUE
"802","L3R9",41.57826135,-71.7201847,273229.086967921,4606526.6825557,TRUE
"803","L3R9",41.57829165,-71.72055615,273198.223957378,4606531.02349541,TRUE
"804","L3R9",41.57840577,-71.7208744,273172.089979319,4606544.53169711,TRUE
"805","L3R9",41.57836487,-71.7209045,273169.437208455,4606540.06948228,TRUE
